PERF,app_time,type,operation,name,duration
PERF,1220,sb_Control,render,"buttonText",1
PERF,1220,sb_Layer,render,"selectFabric",21
PERF,1221,sb_RenderExtension,render,"fill",1
PERF,1221,sb_Control,render,"TitleBarColour",1
PERF,1222,sb_Image,render,"images/crankLogo.png",1
PERF,1223,sb_RenderExtension,render,"image",2
PERF,1223,sb_Control,render,"crankLogo",2
PERF,1223,sb_String,render,"Smart Wash",0
PERF,1223,sb_RenderExtension,render,"text",0
PERF,1223,sb_Control,render,"Smart_Wash",0
PERF,1223,sb_Image,render,"images/settings.png",0
PERF,1223,sb_RenderExtension,render,"image",0
PERF,1223,sb_Control,render,"options",0
PERF,1223,sb_Layer,render,"titleBar",3
PERF,1223,sb_Layer,render,"emptyBlockLayer",0
PERF,1223,sb_Screen,render,"startScreen",65
PERF,1231,sb_Screen,render,"display_update",8
PERF,1231,sb_Event,dispatch,"gre.redraw",0
PERF,1233,sb_Screen,size,"startScreen",2
PERF,1255,sb_Image,render,"images/Backgrounds/washerBG.png",22
PERF,1255,sb_RenderExtension,render,"image",22
PERF,1255,sb_Control,render,"background",22
PERF,1255,sb_Layer,render,"background",22
PERF,1264,sb_Image,render,"images/water_dark.png",9
PERF,1264,sb_RenderExtension,render,"image",9
PERF,1264,sb_Control,render,"water_dark",9
PERF,1272,sb_Image,render,"images/water_light.png",8
PERF,1272,sb_RenderExtension,render,"image",8
PERF,1273,sb_Image,render,"images/water_light.png",1
PERF,1273,sb_RenderExtension,render,"image",1
PERF,1273,sb_Control,render,"water_light",9
PERF,1273,sb_RenderExtension,render,"circle",0
PERF,1273,sb_Control,render,"bub1",0
PERF,1273,sb_RenderExtension,render,"circle",0
PERF,1273,sb_Control,render,"bub9",0
PERF,1273,sb_RenderExtension,render,"circle",0
PERF,1274,sb_Control,render,"bub11",1
PERF,1274,sb_Layer,render,"water",19
PERF,1275,sb_Image,render,"images/shadow.png",1
PERF,1275,sb_RenderExtension,render,"image",1
PERF,1275,sb_Control,render,"shadow",1
PERF,1276,sb_Image,render,"images/cottonBackground.png",1
PERF,1276,sb_RenderExtension,render,"image",1
PERF,1276,sb_Control,render,"background",1
PERF,1276,sb_String,render,"Cotton",0
PERF,1276,sb_RenderExtension,render,"text",0
PERF,1276,sb_Control,render,"buttonText",0
PERF,1277,sb_Image,render,"images/shadow.png",1
PERF,1277,sb_RenderExtension,render,"image",1
PERF,1277,sb_Control,render,"shadow",1
PERF,1278,sb_Image,render,"images/delicatesBackground.png",1
PERF,1278,sb_RenderExtension,render,"image",1
PERF,1278,sb_Control,render,"background",1
PERF,1279,sb_String,render,"Delicates",1
PERF,1279,sb_RenderExtension,render,"text",1
PERF,1279,sb_Control,render,"buttonText",1
PERF,1280,sb_Image,render,"images/shadow.png",1
PERF,1280,sb_RenderExtension,render,"image",1
PERF,1280,sb_Control,render,"shadow",1
PERF,1281,sb_Image,render,"images/permpressBackground.png",1
PERF,1281,sb_RenderExtension,render,"image",1
PERF,1281,sb_Control,render,"background",1
PERF,1282,sb_String,render,"Perm. Press",1
PERF,1282,sb_RenderExtension,render,"text",1
PERF,1282,sb_Control,render,"buttonText",1
PERF,1283,sb_Image,render,"images/shadow.png",1
PERF,1283,sb_RenderExtension,render,"image",1
PERF,1283,sb_Control,render,"shadow",1
PERF,1284,sb_Image,render,"images/woolBackground.png",1
PERF,1284,sb_RenderExtension,render,"image",1
PERF,1284,sb_Control,render,"background",1
PERF,1284,sb_String,render,"Wool",0
PERF,1284,sb_RenderExtension,render,"text",0
PERF,1284,sb_Control,render,"buttonText",0
PERF,1285,sb_Image,render,"images/shadow.png",1
PERF,1285,sb_RenderExtension,render,"image",1
PERF,1285,sb_Control,render,"shadow",1
PERF,1286,sb_Image,render,"images/beddingBackground.png",1
PERF,1286,sb_RenderExtension,render,"image",1
PERF,1286,sb_Control,render,"beddingBackground",1
PERF,1287,sb_String,render,"Bedding",1
PERF,1287,sb_RenderExtension,render,"text",1
PERF,1287,sb_Control,render,"buttonText",1
PERF,1288,sb_Image,render,"images/shadow.png",1
PERF,1288,sb_RenderExtension,render,"image",1
PERF,1288,sb_Control,render,"shadow",1
PERF,1289,sb_Image,render,"images/heavyButtonBackground.png",1
PERF,1289,sb_RenderExtension,render,"image",1
PERF,1289,sb_Control,render,"heavyButtonBackground",1
PERF,1289,sb_String,render,"Heavy",0
PERF,1289,sb_RenderExtension,render,"text",0
PERF,1289,sb_Control,render,"buttonText",0
PERF,1290,sb_Image,render,"images/shadow.png",1
PERF,1290,sb_RenderExtension,render,"image",1
PERF,1290,sb_Control,render,"shadow",1
PERF,1291,sb_Image,render,"images/ecoBackground.png",0
PERF,1291,sb_RenderExtension,render,"image",0
PERF,1291,sb_Control,render,"ecoBackground",0
PERF,1292,sb_String,render,"Eco.",0
PERF,1292,sb_RenderExtension,render,"text",1
PERF,1292,sb_Control,render,"buttonText",1
PERF,1293,sb_Image,render,"images/shadow.png",1
PERF,1293,sb_RenderExtension,render,"image",1
PERF,1293,sb_Control,render,"shadow",1
PERF,1294,sb_Image,render,"images/quickBackground.png",1
PERF,1294,sb_RenderExtension,render,"image",1
PERF,1294,sb_Control,render,"quickBackground",1
PERF,1294,sb_String,render,"Quick Wash",0
PERF,1294,sb_RenderExtension,render,"text",0
PERF,1294,sb_Control,render,"buttonText",0
PERF,1294,sb_Layer,render,"selectFabric",20
PERF,1295,sb_RenderExtension,render,"fill",1
PERF,1295,sb_Control,render,"TitleBarColour",1
PERF,1297,sb_Image,render,"images/crankLogo.png",2
PERF,1297,sb_RenderExtension,render,"image",2
PERF,1297,sb_Control,render,"crankLogo",2
PERF,1297,sb_String,render,"Smart Wash",0
PERF,1297,sb_RenderExtension,render,"text",0
PERF,1297,sb_Control,render,"Smart_Wash",0
PERF,1298,sb_Image,render,"images/settings.png",0
PERF,1298,sb_RenderExtension,render,"image",0
PERF,1298,sb_Control,render,"options",0
PERF,1298,sb_Layer,render,"titleBar",4
PERF,1298,sb_Layer,render,"emptyBlockLayer",0
PERF,1298,sb_Screen,render,"startScreen",65
PERF,1305,sb_Screen,render,"display_update",7
PERF,1306,sb_Event,dispatch,"gre.redraw",0
PERF,1307,sb_Screen,size,"startScreen",1
PERF,1330,sb_Image,render,"images/Backgrounds/washerBG.png",22
PERF,1330,sb_RenderExtension,render,"image",22
PERF,1330,sb_Control,render,"background",22
PERF,1330,sb_Layer,render,"background",22
PERF,1338,sb_Image,render,"images/water_dark.png",8
PERF,1338,sb_RenderExtension,render,"image",8
PERF,1338,sb_Control,render,"water_dark",8
PERF,1347,sb_Image,render,"images/water_light.png",8
PERF,1347,sb_RenderExtension,render,"image",9
PERF,1348,sb_Image,render,"images/water_light.png",1
PERF,1348,sb_RenderExtension,render,"image",1
PERF,1348,sb_Control,render,"water_light",10
PERF,1348,sb_RenderExtension,render,"circle",0
PERF,1348,sb_Control,render,"bub1",0
PERF,1348,sb_RenderExtension,render,"circle",0
PERF,1349,sb_Control,render,"bub3",1
PERF,1349,sb_RenderExtension,render,"circle",0
PERF,1349,sb_Control,render,"bub9",0
PERF,1349,sb_RenderExtension,render,"circle",0
PERF,1349,sb_Control,render,"bub11",0
PERF,1349,sb_Layer,render,"water",19
PERF,1350,sb_Image,render,"images/shadow.png",1
PERF,1350,sb_RenderExtension,render,"image",1
PERF,1350,sb_Control,render,"shadow",1
PERF,1351,sb_Image,render,"images/cottonBackground.png",1
PERF,1351,sb_RenderExtension,render,"image",1
PERF,1351,sb_Control,render,"background",1
PERF,1352,sb_String,render,"Cotton",1
PERF,1352,sb_RenderExtension,render,"text",1
PERF,1352,sb_Control,render,"buttonText",1
PERF,1353,sb_Image,render,"images/shadow.png",1
PERF,1353,sb_RenderExtension,render,"image",1
PERF,1353,sb_Control,render,"shadow",1
PERF,1354,sb_Image,render,"images/delicatesBackground.png",1
PERF,1354,sb_RenderExtension,render,"image",1
PERF,1354,sb_Control,render,"background",1
PERF,1354,sb_String,render,"Delicates",0
PERF,1354,sb_RenderExtension,render,"text",0
PERF,1354,sb_Control,render,"buttonText",0
PERF,1355,sb_Image,render,"images/shadow.png",1
PERF,1355,sb_RenderExtension,render,"image",1
PERF,1355,sb_Control,render,"shadow",1
PERF,1356,sb_Image,render,"images/permpressBackground.png",0
PERF,1356,sb_RenderExtension,render,"image",1
PERF,1356,sb_Control,render,"background",1
PERF,1357,sb_String,render,"Perm. Press",1
PERF,1357,sb_RenderExtension,render,"text",1
PERF,1357,sb_Control,render,"buttonText",1
PERF,1358,sb_Image,render,"images/shadow.png",1
PERF,1358,sb_RenderExtension,render,"image",1
PERF,1358,sb_Control,render,"shadow",1
PERF,1359,sb_Image,render,"images/woolBackground.png",1
PERF,1359,sb_RenderExtension,render,"image",1
PERF,1359,sb_Control,render,"background",1
PERF,1359,sb_String,render,"Wool",0
PERF,1359,sb_RenderExtension,render,"text",0
PERF,1359,sb_Control,render,"buttonText",0
PERF,1361,sb_Image,render,"images/shadow.png",2
PERF,1361,sb_RenderExtension,render,"image",2
PERF,1361,sb_Control,render,"shadow",2
PERF,1361,sb_Image,render,"images/beddingBackground.png",0
PERF,1362,sb_RenderExtension,render,"image",1
PERF,1362,sb_Control,render,"beddingBackground",1
PERF,1362,sb_String,render,"Bedding",0
PERF,1362,sb_RenderExtension,render,"text",0
PERF,1362,sb_Control,render,"buttonText",0
PERF,1363,sb_Image,render,"images/shadow.png",1
PERF,1363,sb_RenderExtension,render,"image",1
PERF,1363,sb_Control,render,"shadow",1
PERF,1364,sb_Image,render,"images/heavyButtonBackground.png",1
PERF,1364,sb_RenderExtension,render,"image",1
PERF,1364,sb_Control,render,"heavyButtonBackground",1
PERF,1364,sb_String,render,"Heavy",0
PERF,1364,sb_RenderExtension,render,"text",0
PERF,1364,sb_Control,render,"buttonText",0
PERF,1366,sb_Image,render,"images/shadow.png",2
PERF,1366,sb_RenderExtension,render,"image",2
PERF,1366,sb_Control,render,"shadow",2
PERF,1367,sb_Image,render,"images/ecoBackground.png",1
PERF,1367,sb_RenderExtension,render,"image",1
PERF,1367,sb_Control,render,"ecoBackground",1
PERF,1367,sb_String,render,"Eco.",0
PERF,1367,sb_RenderExtension,render,"text",0
PERF,1367,sb_Control,render,"buttonText",0
PERF,1368,sb_Image,render,"images/shadow.png",1
PERF,1368,sb_RenderExtension,render,"image",1
PERF,1368,sb_Control,render,"shadow",1
PERF,1369,sb_Image,render,"images/quickBackground.png",1
PERF,1369,sb_RenderExtension,render,"image",1
PERF,1369,sb_Control,render,"quickBackground",1
PERF,1369,sb_String,render,"Quick Wash",0
PERF,1369,sb_RenderExtension,render,"text",0
PERF,1369,sb_Control,render,"buttonText",0
PERF,1369,sb_Layer,render,"selectFabric",20
PERF,1370,sb_RenderExtension,render,"fill",1
PERF,1370,sb_Control,render,"TitleBarColour",1
PERF,1372,sb_Image,render,"images/crankLogo.png",1
PERF,1372,sb_RenderExtension,render,"image",1
PERF,1372,sb_Control,render,"crankLogo",1
PERF,1373,sb_String,render,"Smart Wash",1
PERF,1373,sb_RenderExtension,render,"text",1
PERF,1373,sb_Control,render,"Smart_Wash",1
PERF,1373,sb_Image,render,"images/settings.png",0
PERF,1373,sb_RenderExtension,render,"image",0
PERF,1373,sb_Control,render,"options",0
PERF,1373,sb_Layer,render,"titleBar",4
PERF,1373,sb_Layer,render,"emptyBlockLayer",0
PERF,1373,sb_Screen,render,"startScreen",65
PERF,1380,sb_Screen,render,"display_update",7
PERF,1381,sb_Event,dispatch,"gre.redraw",0
PERF,1382,sb_Screen,size,"startScreen",1
PERF,1405,sb_Image,render,"images/Backgrounds/washerBG.png",22
PERF,1405,sb_RenderExtension,render,"image",22
PERF,1405,sb_Control,render,"background",22
PERF,1405,sb_Layer,render,"background",23
PERF,1413,sb_Image,render,"images/water_dark.png",8
PERF,1413,sb_RenderExtension,render,"image",8
PERF,1413,sb_Control,render,"water_dark",8
PERF,1422,sb_Image,render,"images/water_light.png",9
PERF,1422,sb_RenderExtension,render,"image",9
PERF,1422,sb_Image,render,"images/water_light.png",0
PERF,1423,sb_RenderExtension,render,"image",1
PERF,1423,sb_Control,render,"water_light",10
PERF,1423,sb_RenderExtension,render,"circle",0
PERF,1423,sb_Control,render,"bub1",0
PERF,1423,sb_RenderExtension,render,"circle",0
PERF,1423,sb_Control,render,"bub3",0
PERF,1423,sb_RenderExtension,render,"circle",0
PERF,1423,sb_Control,render,"bub8",0
PERF,1423,sb_RenderExtension,render,"circle",0
PERF,1423,sb_Control,render,"bub9",0
PERF,1424,sb_RenderExtension,render,"circle",0
PERF,1424,sb_Control,render,"bub11",0
PERF,1424,sb_Layer,render,"water",19
PERF,1425,sb_Image,render,"images/shadow.png",1
PERF,1425,sb_RenderExtension,render,"image",1
PERF,1425,sb_Control,render,"shadow",1
PERF,1426,sb_Image,render,"images/cottonBackground.png",1
PERF,1426,sb_RenderExtension,render,"image",1
PERF,1426,sb_Control,render,"background",1
PERF,1426,sb_String,render,"Cotton",0
PERF,1426,sb_RenderExtension,render,"text",0
PERF,1426,sb_Control,render,"buttonText",0
PERF,1427,sb_Image,render,"images/shadow.png",1
PERF,1428,sb_RenderExtension,render,"image",2
PERF,1428,sb_Control,render,"shadow",2
PERF,1429,sb_Image,render,"images/delicatesBackground.png",1
PERF,1429,sb_RenderExtension,render,"image",1
PERF,1429,sb_Control,render,"background",1
PERF,1429,sb_String,render,"Delicates",0
PERF,1429,sb_RenderExtension,render,"text",0
PERF,1429,sb_Control,render,"buttonText",0
PERF,1431,sb_Image,render,"images/shadow.png",1
PERF,1431,sb_RenderExtension,render,"image",1
PERF,1431,sb_Control,render,"shadow",1
PERF,1432,sb_Image,render,"images/permpressBackground.png",1
PERF,1432,sb_RenderExtension,render,"image",1
PERF,1432,sb_Control,render,"background",1
PERF,1432,sb_String,render,"Perm. Press",0
PERF,1432,sb_RenderExtension,render,"text",0
PERF,1432,sb_Control,render,"buttonText",0
PERF,1434,sb_Image,render,"images/shadow.png",2
PERF,1434,sb_RenderExtension,render,"image",2
PERF,1434,sb_Control,render,"shadow",2
PERF,1434,sb_Image,render,"images/woolBackground.png",0
PERF,1435,sb_RenderExtension,render,"image",1
PERF,1435,sb_Control,render,"background",1
PERF,1435,sb_String,render,"Wool",0
PERF,1435,sb_RenderExtension,render,"text",0
PERF,1435,sb_Control,render,"buttonText",0
PERF,1436,sb_Image,render,"images/shadow.png",1
PERF,1436,sb_RenderExtension,render,"image",1
PERF,1436,sb_Control,render,"shadow",1
PERF,1437,sb_Image,render,"images/beddingBackground.png",1
PERF,1437,sb_RenderExtension,render,"image",1
PERF,1437,sb_Control,render,"beddingBackground",1
PERF,1437,sb_String,render,"Bedding",0
PERF,1437,sb_RenderExtension,render,"text",0
PERF,1437,sb_Control,render,"buttonText",0
PERF,1439,sb_Image,render,"images/shadow.png",2
PERF,1439,sb_RenderExtension,render,"image",2
PERF,1439,sb_Control,render,"shadow",2
PERF,1439,sb_Image,render,"images/heavyButtonBackground.png",0
PERF,1440,sb_RenderExtension,render,"image",1
PERF,1440,sb_Control,render,"heavyButtonBackground",1
PERF,1440,sb_String,render,"Heavy",0
PERF,1440,sb_RenderExtension,render,"text",0
PERF,1440,sb_Control,render,"buttonText",0
PERF,1441,sb_Image,render,"images/shadow.png",1
PERF,1441,sb_RenderExtension,render,"image",1
PERF,1441,sb_Control,render,"shadow",1
PERF,1442,sb_Image,render,"images/ecoBackground.png",1
PERF,1442,sb_RenderExtension,render,"image",1
PERF,1442,sb_Control,render,"ecoBackground",1
PERF,1442,sb_String,render,"Eco.",0
PERF,1442,sb_RenderExtension,render,"text",0
PERF,1443,sb_Control,render,"buttonText",1
PERF,1444,sb_Image,render,"images/shadow.png",1
PERF,1444,sb_RenderExtension,render,"image",1
PERF,1444,sb_Control,render,"shadow",1
PERF,1445,sb_Image,render,"images/quickBackground.png",1
PERF,1445,sb_RenderExtension,render,"image",1
PERF,1445,sb_Control,render,"quickBackground",1
PERF,1445,sb_String,render,"Quick Wash",0
PERF,1445,sb_RenderExtension,render,"text",0
PERF,1445,sb_Control,render,"buttonText",0
PERF,1445,sb_Layer,render,"selectFabric",21
PERF,1446,sb_RenderExtension,render,"fill",1
PERF,1446,sb_Control,render,"TitleBarColour",1
PERF,1448,sb_Image,render,"images/crankLogo.png",2
PERF,1448,sb_RenderExtension,render,"image",2
PERF,1448,sb_Control,render,"crankLogo",2
PERF,1448,sb_String,render,"Smart Wash",0
PERF,1448,sb_RenderExtension,render,"text",0
PERF,1448,sb_Control,render,"Smart_Wash",0
PERF,1449,sb_Image,render,"images/settings.png",1
PERF,1449,sb_RenderExtension,render,"image",1
PERF,1449,sb_Control,render,"options",1
PERF,1449,sb_Layer,render,"titleBar",4
PERF,1449,sb_Layer,render,"emptyBlockLayer",0
PERF,1449,sb_Screen,render,"startScreen",67
PERF,1456,sb_Screen,render,"display_update",7
PERF,1457,sb_Event,dispatch,"gre.redraw",0
PERF,1458,sb_Screen,size,"startScreen",1
PERF,1481,sb_Image,render,"images/Backgrounds/washerBG.png",23
PERF,1481,sb_RenderExtension,render,"image",23
PERF,1481,sb_Control,render,"background",23
PERF,1481,sb_Layer,render,"background",23
PERF,1489,sb_Image,render,"images/water_dark.png",8
PERF,1489,sb_RenderExtension,render,"image",8
PERF,1489,sb_Control,render,"water_dark",8
PERF,1498,sb_Image,render,"images/water_light.png",9
PERF,1498,sb_RenderExtension,render,"image",9
PERF,1499,sb_Image,render,"images/water_light.png",1
PERF,1499,sb_RenderExtension,render,"image",1
PERF,1499,sb_Control,render,"water_light",10
PERF,1499,sb_RenderExtension,render,"circle",0
PERF,1499,sb_Control,render,"bub1",0
PERF,1499,sb_RenderExtension,render,"circle",0
PERF,1499,sb_Control,render,"bub3",0
PERF,1499,sb_RenderExtension,render,"circle",0
PERF,1499,sb_Control,render,"bub8",0
PERF,1500,sb_RenderExtension,render,"circle",0
PERF,1500,sb_Control,render,"bub9",0
PERF,1500,sb_RenderExtension,render,"circle",0
PERF,1500,sb_Control,render,"bub11",0
PERF,1500,sb_Layer,render,"water",19
PERF,1501,sb_Image,render,"images/shadow.png",1
PERF,1501,sb_RenderExtension,render,"image",1
PERF,1501,sb_Control,render,"shadow",1
PERF,1502,sb_Image,render,"images/cottonBackground.png",1
PERF,1502,sb_RenderExtension,render,"image",1
PERF,1502,sb_Control,render,"background",1
PERF,1502,sb_String,render,"Cotton",0
PERF,1503,sb_RenderExtension,render,"text",1
PERF,1503,sb_Control,render,"buttonText",1
PERF,1504,sb_Image,render,"images/shadow.png",1
PERF,1504,sb_RenderExtension,render,"image",1
PERF,1504,sb_Control,render,"shadow",1
PERF,1505,sb_Image,render,"images/delicatesBackground.png",1
PERF,1505,sb_RenderExtension,render,"image",1
PERF,1505,sb_Control,render,"background",1
PERF,1505,sb_String,render,"Delicates",0
PERF,1505,sb_RenderExtension,render,"text",0
PERF,1505,sb_Control,render,"buttonText",0
PERF,1506,sb_Image,render,"images/shadow.png",1
PERF,1506,sb_RenderExtension,render,"image",1
PERF,1506,sb_Control,render,"shadow",1
PERF,1507,sb_Image,render,"images/permpressBackground.png",1
PERF,1507,sb_RenderExtension,render,"image",1
PERF,1507,sb_Control,render,"background",1
PERF,1508,sb_String,render,"Perm. Press",1
PERF,1508,sb_RenderExtension,render,"text",1
PERF,1508,sb_Control,render,"buttonText",1
PERF,1509,sb_Image,render,"images/shadow.png",1
PERF,1509,sb_RenderExtension,render,"image",1
PERF,1509,sb_Control,render,"shadow",1
PERF,1510,sb_Image,render,"images/woolBackground.png",1
PERF,1510,sb_RenderExtension,render,"image",1
PERF,1510,sb_Control,render,"background",1
PERF,1510,sb_String,render,"Wool",0
PERF,1510,sb_RenderExtension,render,"text",0
PERF,1510,sb_Control,render,"buttonText",0
PERF,1511,sb_Image,render,"images/shadow.png",1
PERF,1511,sb_RenderExtension,render,"image",1
PERF,1511,sb_Control,render,"shadow",1
